Orientation: O[row][col]

Sp_ID O[0][0] O[0][1] O[0][2] O[1][0] O[1][1] O[1][2] O[2][0] O[2][1] O[2][2] X Y Z a b c alpha beta gamma Err1 Err2 Err3 MeanRadius Confidence 
7825 -0.883634 0.194356 -0.425930 -0.456891 -0.556540 0.693912 -0.102181 0.807768 0.580578 -412.518486 -434.546642 31.452845 3.617692 3.613438 3.612702 89.993411 90.046663 90.021764 44.701133 0.089522 0.066758 139.034139 0.833333 
7833 0.372857 0.624271 0.686486 0.269484 0.635093 -0.723903 -0.887894 0.454909 0.068568 413.713967 -248.582307 -42.963382 3.612671 3.615985 3.612088 90.121327 90.011973 90.001449 61.669604 0.083558 0.061448 143.913559 0.750000 
7835 -0.625960 0.705209 0.332948 -0.305437 0.171131 -0.936708 -0.717553 -0.688037 0.108275 -378.667037 48.300155 47.895294 3.612281 3.612603 3.611421 90.025997 89.982098 90.005281 37.015541 0.022066 0.019814 139.449668 0.833333 
7836 -0.734064 0.345703 -0.584499 -0.361629 0.529524 0.767352 0.574782 0.774658 -0.263688 -443.577549 -92.340975 52.733250 3.615768 3.616697 3.604155 89.831287 90.270000 89.965479 142.422413 0.148156 0.174099 59.708014 0.750000 
7842 0.316208 -0.760831 -0.566700 0.240506 0.642125 -0.727896 0.917698 0.093872 0.386030 97.641627 -1.133485 38.366023 3.610148 3.610411 3.607228 90.170254 89.996435 89.977433 47.036966 0.066771 0.064738 92.795959 0.916667 
7845 0.811125 -0.575925 0.101913 0.516096 0.622813 -0.588004 0.275174 0.529542 0.802412 133.143065 312.520450 14.060043 3.615230 3.614696 3.615619 89.999910 90.042553 89.968416 36.386615 0.052512 0.040151 281.823575 0.916667 
7846 0.845221 -0.365123 0.390238 0.534414 0.575390 -0.619135 0.001521 0.731855 0.681459 386.008480 -381.621339 35.771663 3.615023 3.612498 3.612461 89.969500 90.235500 90.194264 62.181808 0.239256 0.175572 69.569202 0.750000 
7850 0.448548 -0.891947 0.056883 0.313496 0.097413 -0.944580 0.836973 0.441522 0.323317 9.976402 264.347975 43.772307 3.608695 3.611275 3.610451 90.091299 89.892051 90.060121 78.145946 0.084349 0.092884 85.382783 1.000000 
7852 -0.852611 0.389150 -0.348737 -0.419935 -0.113094 0.900480 0.310982 0.914206 0.259843 3.833254 -376.925001 22.218592 3.614831 3.613897 3.614137 89.993716 90.031624 90.027795 30.181681 0.057960 0.048790 92.884037 0.916667 
7853 -0.419861 -0.339549 -0.841679 -0.174725 0.940272 -0.292164 0.890611 0.024394 -0.454111 16.000250 236.337351 29.685769 3.605289 3.613863 3.604155 90.269999 90.018596 89.887661 46.363421 0.124428 0.110018 100.015769 0.750000 
7854 0.811566 -0.575451 0.101074 0.514216 0.621371 -0.591168 0.277384 0.531746 0.800190 178.571417 66.900904 188.592380 3.613880 3.617882 3.605226 90.214124 89.971809 90.047628 132.367077 0.139329 0.139762 228.325539 0.750000 
7856 0.717055 0.057157 0.694670 0.456403 0.714759 -0.529920 -0.526810 0.697031 0.486435 -118.952002 -342.019369 -2.187739 3.616307 3.617144 3.617382 89.999587 89.988977 90.005747 41.065124 0.038691 0.034914 105.240888 0.916667 
7863 0.847995 -0.149151 0.508585 0.527160 0.336635 -0.780243 -0.054833 0.929748 0.364092 78.815703 134.542560 28.116698 3.611014 3.610044 3.610250 90.022303 90.160955 90.017398 19.168722 0.081534 0.069873 97.213452 0.916667 
7866 -0.540245 0.443818 0.714955 -0.246624 0.728800 -0.638770 -0.804557 -0.521417 -0.284275 95.167560 -113.967035 19.471506 3.614868 3.614826 3.612041 90.050804 89.962004 90.012592 21.022490 0.029906 0.028263 148.552833 0.750000 
7867 -0.893594 0.361695 -0.265832 -0.438815 -0.828583 0.347694 -0.094505 0.427348 0.899134 84.421415 -134.165485 -1.643385 3.615697 3.614127 3.615740 90.015788 90.062243 90.057192 61.525727 0.117771 0.086555 286.170857 1.000000 
7868 -0.789519 0.607620 0.086360 -0.377888 -0.370414 -0.848525 -0.483591 -0.702561 0.522061 441.645251 239.537701 -8.309574 3.613896 3.613216 3.613770 90.035334 90.042755 89.980359 78.052230 0.131870 0.112566 291.161981 1.000000 
7873 0.824403 0.148262 0.546239 0.507208 0.234795 -0.829224 -0.251196 0.960672 0.118366 18.923262 -454.856018 18.416479 3.604155 3.604155 3.614041 90.065936 90.269970 89.947178 124.809225 0.241622 0.222259 219.671103 0.750000 
7876 0.844881 0.014796 0.534750 0.515910 0.241807 -0.821806 -0.141466 0.970212 0.196665 194.512466 51.199406 29.667233 3.614097 3.612917 3.616161 90.022250 90.059831 90.006622 33.352264 0.052693 0.041966 209.960505 0.916667 
7877 0.302603 0.874061 0.380064 0.216818 0.325177 -0.920462 -0.928128 0.360939 -0.091113 278.279564 490.271356 30.931418 3.612164 3.612077 3.611212 90.241238 90.012828 89.967684 92.026020 0.076680 0.086581 71.561293 0.833333 
7879 -0.788673 0.511951 -0.340442 -0.374524 -0.839188 -0.394329 -0.487572 -0.183493 0.853583 -401.091601 216.395063 53.659254 3.607094 3.615744 3.613539 89.785543 89.754178 89.971272 53.666277 0.042907 0.033051 159.763576 0.750000 
7884 -0.676178 0.703648 0.218319 -0.306620 0.000673 -0.951832 -0.669901 -0.710549 0.215298 349.858888 -681.881332 6.134831 3.609557 3.612622 3.619302 89.820093 90.127728 89.961138 54.074020 0.097031 0.082951 107.737784 0.750000 
7888 -0.875399 -0.253006 -0.411904 -0.408129 0.843460 0.349293 0.259051 0.473881 -0.841623 -261.634581 470.960375 29.824412 3.611491 3.612762 3.614165 89.969837 90.098508 89.976489 58.770543 0.054981 0.052734 77.460850 0.750000 
7890 0.733705 -0.217198 0.643818 0.443459 0.870973 -0.211543 -0.514802 0.440717 0.735355 447.701091 -147.639094 -0.647301 3.605675 3.615205 3.620509 89.972829 90.269159 89.732938 95.726251 0.118921 0.125641 98.239810 0.750000 
7892 -0.676140 0.703725 0.218190 -0.306396 0.000752 -0.951904 -0.670042 -0.710472 0.215110 323.403492 -353.910737 64.156356 3.614202 3.612999 3.610388 89.759294 90.197953 89.983265 61.622457 0.054274 0.052589 112.046741 0.750000 
7893 0.851668 -0.444609 0.277461 0.505518 0.836587 -0.211125 -0.138252 0.320070 0.937252 -263.782245 -105.767148 4.973033 3.613445 3.614418 3.615291 90.055057 90.085151 89.962579 26.563461 0.117128 0.070359 290.577668 1.000000 
7894 0.757135 0.030433 0.652549 0.454089 0.693601 -0.559215 -0.469627 0.719717 0.511330 73.964066 -217.970127 28.381318 3.612010 3.611067 3.611961 90.092506 90.058881 90.022028 27.904734 0.072502 0.063717 144.622989 0.916667 
7896 -0.891627 0.240374 -0.383695 -0.413892 -0.776281 0.475479 -0.183562 0.582758 0.791642 88.995110 -189.297266 15.668069 3.612737 3.613637 3.612352 90.018873 90.116482 90.000774 32.143393 0.097774 0.069376 154.789317 0.916667 
7899 -0.701366 -0.618029 -0.355143 -0.310673 0.713467 -0.628050 0.641536 -0.330160 -0.692406 -371.462877 -201.158913 -22.385642 3.612829 3.617323 3.618233 90.030119 90.029817 89.901091 70.167945 0.054163 0.051249 157.360019 0.916667 
7900 0.676139 -0.037375 0.735826 0.410787 0.848199 -0.334383 -0.611629 0.528357 0.588853 291.786965 -150.233069 -199.619103 3.620145 3.619928 3.614298 90.159027 89.946288 89.890050 175.759292 0.117632 0.153000 147.455120 0.750000 
7901 -0.629189 0.496655 0.597875 -0.278267 0.574293 -0.769906 -0.725734 -0.650785 -0.223136 -32.907777 264.595331 33.993979 3.612169 3.611322 3.613139 90.018154 89.998937 89.999954 27.584466 0.021935 0.021116 172.824656 1.000000 
7905 -0.908533 0.371526 -0.191145 -0.417789 -0.802854 0.425298 0.004548 0.466255 0.884638 -349.987543 -378.871931 -1.048006 3.617605 3.616256 3.614102 90.270000 90.270000 90.270000 202.302542 0.267889 0.268717 134.392546 0.750000 
7906 -0.886526 0.366132 -0.282876 -0.405459 -0.320264 0.856174 0.222878 0.873715 0.432374 245.981729 -92.558083 1.030360 3.617752 3.616021 3.615594 89.992257 89.972041 90.018009 33.812872 0.023993 0.023223 95.875461 1.000000 
7909 -0.623434 0.194225 -0.757368 -0.266125 0.858107 0.439123 0.735192 0.475319 -0.483285 98.836204 -347.329553 -14.154276 3.617677 3.618896 3.615994 90.024307 89.971202 90.017115 36.684881 0.041813 0.037918 107.174194 0.750000 
7916 -0.868555 0.026738 -0.494872 -0.391056 0.576439 0.717491 0.304447 0.816702 -0.490213 -133.273158 46.223755 31.427749 3.625845 3.611533 3.609774 90.052677 90.000000 89.897464 122.951526 0.079508 0.078148 129.615534 0.750000 
7921 0.859197 -0.225153 0.459441 0.493848 0.130170 -0.859750 0.133770 0.965589 0.223033 -273.517185 -134.324502 0.771349 3.616134 3.615991 3.615492 90.009493 90.015109 89.978451 32.345974 0.070752 0.040151 156.710270 0.916667 
7922 -0.911423 0.097933 -0.399646 -0.409059 -0.110663 0.905773 0.044479 0.989021 0.140921 -491.901141 -116.805944 24.215341 3.611453 3.615290 3.605762 89.985349 90.258513 90.017115 51.887152 0.155412 0.133313 86.571099 0.833333 
7926 0.866765 -0.406883 0.288382 0.498502 0.723805 -0.477077 -0.014618 0.557272 0.830201 -349.455587 -314.620920 1.302958 3.615342 3.615045 3.616241 90.005605 89.899399 90.161252 94.669091 0.110443 0.085240 88.496644 0.916667 
7928 -0.844076 0.491642 0.214067 -0.373644 -0.252916 -0.892426 -0.384613 -0.833260 0.397179 -90.479700 92.429698 10.401036 3.615485 3.615692 3.615822 89.980876 90.015881 89.998836 16.109661 0.026978 0.025052 291.795217 0.916667 
7930 -0.733000 0.446891 0.512836 -0.316711 0.443002 -0.838715 -0.602001 -0.777199 -0.183185 -216.206697 316.409767 12.703923 3.615235 3.613874 3.615534 89.972976 90.015152 90.009100 33.775223 0.033158 0.028584 128.086522 1.000000 
7932 -0.829096 0.072640 -0.554368 -0.360472 0.688484 0.629324 0.427388 0.721604 -0.544635 -68.839847 -96.157030 22.671648 3.612867 3.613437 3.610384 89.981655 90.064006 90.042807 57.277614 0.042280 0.035560 84.401085 1.000000 
7933 0.722244 -0.640534 0.260920 0.424737 0.113025 -0.898234 0.545859 0.759567 0.353690 212.837707 -85.414290 2.243819 3.613389 3.615239 3.614705 89.986194 90.041869 89.985149 61.285939 0.072173 0.076922 185.677375 0.916667 
7934 -0.390551 -0.676496 -0.624358 -0.136000 0.713178 -0.687663 0.910480 -0.183655 -0.370536 272.000077 -461.217040 11.128090 3.617116 3.614488 3.614643 89.979519 90.069661 89.889115 40.894575 0.105133 0.067942 223.074199 1.000000 
7938 -0.625307 0.038883 -0.779410 -0.253995 0.934235 0.250382 0.737887 0.354532 -0.574308 322.258317 -24.315260 32.824895 3.613190 3.611692 3.614192 90.103107 89.981685 90.029932 54.155428 0.053041 0.050920 100.097755 1.000000 
7940 -0.513034 0.858301 0.010739 -0.206461 -0.111245 -0.972110 -0.833169 -0.500943 0.234278 -422.178249 -114.218378 10.945564 3.614956 3.615240 3.614521 90.037135 89.942730 89.982791 40.754308 0.044415 0.038784 201.097426 0.750000 
7942 -0.819154 0.572922 0.027335 -0.348630 -0.459488 -0.816901 -0.455461 -0.678698 0.576129 -49.763804 -181.210536 -137.794459 3.613077 3.614602 3.615353 89.801750 89.926454 89.808712 177.581857 0.153466 0.160577 120.717771 0.750000 
7946 -0.634335 0.752837 0.175658 -0.256959 0.008971 -0.966381 -0.729103 -0.658146 0.187758 -300.115507 -290.449548 7.507060 3.617072 3.615413 3.616951 89.994833 90.003051 90.015517 43.694471 0.047425 0.036195 192.191937 0.750000 
7949 0.821851 -0.024638 0.569170 0.452270 0.635735 -0.625534 -0.346429 0.771514 0.533622 136.403732 96.019114 80.415822 3.617022 3.615845 3.609829 89.991798 90.263416 90.262877 80.203278 0.047792 0.051600 82.143829 0.750000 
7950 -0.822048 0.568633 0.029896 -0.350450 -0.463851 -0.813651 -0.448802 -0.679337 0.580585 161.470144 -140.774269 -39.422882 3.613287 3.623010 3.612388 89.964190 90.135011 89.956511 113.356252 0.098723 0.122243 155.543108 0.916667 
7956 -0.911011 0.407819 0.061175 -0.386109 -0.791429 -0.473876 -0.144840 -0.455327 0.878464 -386.401408 -131.925411 5.291013 3.616883 3.614630 3.615779 89.991459 90.098500 90.048792 28.695884 0.096756 0.070736 253.704599 1.000000 
7957 0.785892 -0.583880 0.203612 0.436183 0.290041 -0.851834 0.438313 0.758261 0.482619 -178.663053 -409.672592 1.240816 3.618206 3.618134 3.615464 90.012604 89.997274 89.980745 51.230633 0.031526 0.027643 166.612859 0.833333 
7958 -0.814107 0.467414 0.344607 -0.338153 0.100865 -0.935670 -0.472104 -0.878266 0.075942 -200.205153 -326.147842 0.093088 3.612254 3.614556 3.614791 89.995398 90.032788 90.015370 60.695234 0.080560 0.067522 189.864333 0.833333 
7961 0.875910 -0.303060 0.375416 0.471512 0.372757 -0.799205 0.102268 0.877045 0.469397 -177.626811 -284.533786 50.344575 3.615878 3.612052 3.614405 89.944978 90.101090 90.020677 72.302511 0.083001 0.074825 87.133149 0.916667 
7963 0.661555 0.555591 0.503651 0.367517 0.345226 -0.863568 -0.653664 0.756398 0.024197 -151.523170 25.886575 26.475514 3.613645 3.612631 3.610856 90.088878 90.059353 89.983020 27.717360 0.053570 0.040521 140.524868 0.750000 
7964 0.587217 -0.030410 0.808858 0.331211 0.920832 -0.205834 -0.738564 0.388772 0.550800 -177.456330 322.016228 -6.442456 3.610890 3.616616 3.612901 90.084556 90.002314 89.999680 90.129835 0.049182 0.061188 90.755845 0.916667 
7969 0.746125 0.385619 0.542766 0.402361 0.388353 -0.829028 -0.530474 0.836946 0.134602 454.497909 242.787273 -62.730140 3.614484 3.618810 3.615076 90.083895 90.025776 89.785146 161.372913 0.252991 0.264360 102.856863 0.750000 
7987 0.834331 -0.127643 0.536282 0.436849 0.746451 -0.501969 -0.336236 0.653083 0.678549 67.412490 340.238896 4.665418 3.604155 3.615442 3.617208 89.847701 90.270000 90.270000 42.958800 0.084978 0.069155 121.639373 0.750000 
7992 0.879784 -0.163288 0.446449 0.458183 0.040998 -0.887912 0.126682 0.985726 0.110885 474.610820 -88.735846 -4.947551 3.612776 3.616034 3.615066 89.952916 90.111880 89.995725 103.549566 0.092359 0.090379 81.982564 0.916667 
7994 -0.905553 0.357377 -0.228595 -0.360642 -0.364730 0.858434 0.223409 0.859799 0.459167 -452.170879 13.653075 53.770272 3.604230 3.615310 3.618591 90.074396 89.835811 89.793849 88.652735 0.309748 0.268041 205.444756 0.750000 
7995 0.853317 -0.517064 0.067035 0.444553 0.654343 -0.611726 0.272438 0.551797 0.788225 158.822145 237.250971 2.660612 3.614475 3.615574 3.615425 89.981761 90.014603 90.026271 34.435894 0.046638 0.037151 124.683727 1.000000 
7996 0.883213 -0.428908 0.189662 0.456225 0.692161 -0.559259 0.108594 0.580474 0.807005 523.179074 104.959526 125.500725 3.612819 3.611765 3.612713 89.961119 90.029279 90.260946 174.457172 0.121474 0.133844 137.478656 0.750000 
7997 0.837029 0.042862 0.545476 0.433625 0.556028 -0.709085 -0.333693 0.830058 0.446826 -407.253761 -351.762975 24.593797 3.611984 3.611930 3.616254 90.058253 90.134322 89.994361 56.852854 0.054397 0.040341 194.831453 1.000000 
7998 -0.927547 0.365098 -0.079751 -0.370972 -0.925319 0.078512 -0.045131 0.102409 0.993718 238.070873 -208.489168 18.809950 3.611313 3.609787 3.616850 90.222967 90.202568 90.085721 171.268545 0.057884 0.062533 424.431754 1.000000 
7999 -0.409860 0.861550 0.299578 -0.135172 0.267436 -0.954047 -0.902077 -0.431521 0.006846 388.156648 -404.225854 5.648352 3.616913 3.614673 3.612125 90.025125 89.986380 89.948839 85.953057 0.048541 0.049658 121.214080 0.833333 
8001 -0.703515 0.536337 0.466272 -0.266115 0.409551 -0.872611 -0.658976 -0.737977 -0.145398 203.941090 236.368779 29.440948 3.612969 3.613456 3.611812 89.998557 90.015444 90.007678 19.982783 0.027407 0.024289 179.790770 0.750000 
8004 0.858674 -0.301892 0.414174 0.441425 0.024999 -0.896950 0.260428 0.953014 0.154729 -392.238572 437.788591 16.681735 3.615663 3.618754 3.612233 89.933208 90.075972 89.980508 50.201295 0.048653 0.036926 198.170679 0.916667 
8013 -0.928735 0.013920 -0.370483 -0.356428 0.241486 0.902576 0.102031 0.970304 -0.219315 257.443228 14.466376 7.302964 3.604155 3.613496 3.615859 90.041692 90.269944 89.939975 49.915411 0.046535 0.037586 254.156607 0.750000 
8017 0.895503 0.038743 0.443366 0.442196 0.035279 -0.896224 -0.050364 0.998626 0.014461 -386.525734 222.706601 10.193774 3.614950 3.621296 3.615981 90.017046 89.995920 90.066290 36.194174 0.091891 0.091781 180.707712 1.000000 
8022 0.893408 -0.265659 0.362280 0.439278 0.347662 -0.828351 0.094108 0.899198 0.427302 0.505468 -195.803649 8.770814 3.613079 3.615131 3.615378 89.992132 90.030463 90.005484 45.544711 0.069607 0.065822 315.244003 0.750000 
8023 0.652653 -0.119590 0.748159 0.336648 0.930407 -0.144952 -0.678758 0.346469 0.647493 43.244973 -95.518274 18.015662 3.613307 3.614161 3.614272 90.047763 90.024088 89.984777 26.114483 0.049234 0.038993 239.553887 0.916667 
8025 -0.893675 0.398633 0.206001 -0.335324 -0.288244 -0.896924 -0.298165 -0.870636 0.391268 -395.671507 -383.325469 2.972871 3.617155 3.618330 3.615866 90.039606 90.011120 89.983298 54.383017 0.055880 0.050940 92.139912 0.833333 
8026 0.896548 -0.201041 0.394696 0.438742 0.525553 -0.728903 -0.060894 0.826666 0.559388 -170.045190 -239.506582 31.291945 3.615914 3.611969 3.613617 90.016122 90.070632 90.004224 36.879019 0.040255 0.035895 218.689266 0.916667 
8027 0.871975 0.203655 0.445180 0.429667 0.117448 -0.895317 -0.234621 0.971973 0.014908 -255.492358 388.369250 8.385858 3.616366 3.614916 3.615126 89.996540 90.022783 90.023341 37.358317 0.049277 0.042638 123.266183 0.916667 
8028 -0.837620 0.523476 0.156093 -0.306784 -0.214373 -0.927323 -0.451969 -0.824631 0.340157 -8.552162 -159.630923 -147.409655 3.604155 3.618052 3.604188 89.750051 90.257281 90.067053 101.235730 0.254434 0.177733 176.210051 0.750000 
8035 0.853203 -0.348998 0.387615 0.420320 0.900087 -0.114779 -0.308829 0.260852 0.914648 138.721083 -320.634199 151.724725 3.610993 3.613772 3.604524 90.089432 90.178165 90.038373 135.282807 0.093373 0.112063 94.752587 0.750000 
8036 -0.353165 0.878258 0.322393 -0.102427 0.306230 -0.946431 -0.929937 -0.367269 -0.018193 -166.977354 335.591063 26.317384 3.613672 3.612792 3.615963 90.058167 89.972207 90.005995 39.495051 0.075759 0.052849 236.206126 1.000000 
8040 -0.400220 0.587023 0.703724 -0.118454 0.728327 -0.674913 -0.908731 -0.353473 -0.221956 -385.615954 -282.771691 33.765748 3.618730 3.615290 3.613396 90.030149 89.911079 90.060084 95.990057 0.213808 0.189062 181.732104 0.750000 
8053 -0.837797 0.525303 0.148837 -0.301171 -0.217258 -0.928491 -0.455403 -0.822712 0.340224 455.155094 3.231913 11.556212 3.614063 3.616219 3.614898 89.971048 90.089513 89.988666 60.720626 0.085382 0.071877 264.212003 1.000000 
8057 -0.855706 0.436847 -0.277368 -0.303101 -0.857576 -0.415564 -0.419402 -0.271530 0.866241 -54.441459 -235.594941 -53.009816 3.604155 3.619048 3.614750 89.844193 90.269999 90.064469 126.874678 0.248675 0.157160 155.625838 0.750000 
8060 0.790628 -0.606399 0.084782 0.375461 0.370766 -0.849448 0.483670 0.703429 0.520817 282.612825 -253.528604 -190.048081 3.604155 3.605074 3.625845 90.270000 90.234572 89.879812 157.770673 0.129598 0.111924 258.609967 0.750000 
8061 -0.485142 0.765018 0.423538 -0.149451 0.404689 -0.902159 -0.861569 -0.500973 -0.081999 42.226302 130.239299 21.460329 3.613507 3.612929 3.611766 90.135064 89.948681 89.981905 61.105834 0.022865 0.025127 251.977985 0.833333 
8074 0.739451 -0.670400 0.061456 0.358101 0.314391 -0.879160 0.570067 0.672103 0.472547 703.850283 -45.143070 -199.957478 3.617412 3.611161 3.615995 90.075996 90.038567 89.916845 254.361931 0.107019 0.170173 71.297639 0.833333 
8076 0.874461 -0.252672 0.414094 0.408674 0.843628 -0.348250 -0.261348 0.473761 0.840980 -379.517374 360.629940 -15.369209 3.607521 3.614800 3.613737 90.107827 90.055517 89.946250 112.564725 0.139743 0.111926 74.372964 0.916667 
8081 -0.925073 0.361968 -0.114972 -0.320151 -0.906074 -0.276645 -0.204309 -0.219108 0.954070 -388.939216 -315.561833 7.602754 3.604155 3.621379 3.617175 90.270000 89.732476 90.115205 106.304994 0.383410 0.208737 193.669101 0.750000 
8085 0.891621 -0.383793 0.240238 0.413894 0.475726 -0.776129 0.183586 0.791446 0.583017 85.950336 -191.874830 12.620333 3.612198 3.612264 3.613656 89.958271 90.089100 90.008531 29.259064 0.071058 0.056258 154.789317 0.916667 
8086 0.907689 -0.417405 0.043301 0.419555 0.904779 -0.073128 -0.008653 0.084544 0.996382 -355.130641 -185.527140 -183.839796 3.618352 3.608374 3.624123 90.269534 90.184697 89.953817 118.892200 0.245892 0.254121 163.891748 0.750000 
